patientid,firstname,lastname,middlename,ssn,phonenumber,gender,dateofbirth,address,modifieddate,source_hospital,unified_patient_id,insurance,email,email_valid,data_quality_flag,age,year,month,quarter,dayofweek
HOSP1-003760,Jacob,Sharp,G,197-29-7638,7037652612357,Female,1988-11-23,"USNV Marquez, FPO AP 69421",2020-02-04,hospital_a,A-HOSP1-003760,,,False,Invalid Email,36,2020,2,1,Tuesday
HOSP1-003761,John,Taylor,L,830-65-3402,00179684830217599,Male,1990-04-07,"094 Lisa Path, Stevenston, TN 17637",2020-04-09,hospital_a,A-HOSP1-003761,,,False,Invalid Email,35,2020,4,2,Thursday
HOSP1-003762,Devin,Banks,U,345-61-3010,3634421756,Male,2005-08-02,"4027 Susan Plaza, Housefort, ND 37870",2020-01-31,hospital_a,A-HOSP1-003762,,,False,Invalid Email,20,2020,1,1,Friday
HOSP1-003763,Julie,Sanchez,X,053-56-6899,9464980644,Male,1935-01-05,"1527 Mueller Ford, New Charles, HI 54122",2023-03-01,hospital_a,A-HOSP1-003763,,,False,Invalid Email,90,2023,3,1,Wednesday
HOSP1-003764,Matthew,Gonzalez,F,571-54-8587,00126981951819136,Male,1998-02-02,"40695 Gerald Highway Suite 273, Jeffreyfurt, LA 26352",2023-01-05,hospital_a,A-HOSP1-003764,,,False,Invalid Email,27,2023,1,1,Thursday
HOSP1-003765,Gary,Robinson,B,827-53-9860,78721830084145,Female,1973-01-22,"401 Martinez Alley Apt. 149, New Davidside, LA 90175",2022-12-15,hospital_a,A-HOSP1-003765,,,False,Invalid Email,52,2022,12,4,Thursday
HOSP1-003766,Kristy,Powell,W,800-97-1302,3415103444318,Female,2024-10-20,"053 Olsen Pines, South Dawnview, MO 97212",2020-11-07,hospital_a,A-HOSP1-003766,,,False,Invalid Email,0,2020,11,4,Saturday
HOSP1-003767,Scott,Greene,J,323-20-3152,8012246970,Female,1937-06-06,"547 Graham Highway, Davidview, RI 63066",2021-06-09,hospital_a,A-HOSP1-003767,,,False,Invalid Email,88,2021,6,2,Wednesday
HOSP1-003768,Ariel,Lopez,S,708-34-9627,00194155477643841,Male,2016-06-25,"USNS Carroll, FPO AE 92071",2023-10-12,hospital_a,A-HOSP1-003768,,,False,Invalid Email,9,2023,10,4,Thursday
HOSP1-003769,Janice,Lynch,Y,156-62-4679,9683816369,Male,1988-12-13,"PSC 6420, Box 9700, APO AE 65158",2020-11-08,hospital_a,A-HOSP1-003769,,,False,Invalid Email,36,2020,11,4,Sunday
HOSP1-003770,Victoria,Frazier,S,490-59-5460,81023191085066,Female,1994-12-21,"39900 English Creek, Lake Meganport, SD 12702",2020-02-27,hospital_a,A-HOSP1-003770,,,False,Invalid Email,30,2020,2,1,Thursday
HOSP1-003771,Teresa,Payne,B,735-39-0711,93695167892460,Female,1992-02-06,"6378 Sheila Greens Apt. 756, Atkinsonhaven, VI 31419",2020-04-15,hospital_a,A-HOSP1-003771,,,False,Invalid Email,33,2020,4,2,Wednesday
HOSP1-003772,Susan,Smith,F,277-13-1990,12307302407979,Female,1969-08-29,"475 Saunders Pine Apt. 987, Lindsaystad, PW 60567",2022-05-12,hospital_a,A-HOSP1-003772,,,False,Invalid Email,55,2022,5,2,Thursday
HOSP1-003773,Lori,Lopez,R,047-09-0872,8498989090,Female,2009-11-29,"Unit 6416 Box 2159, DPO AE 06377",2022-02-13,hospital_a,A-HOSP1-003773,,,False,Invalid Email,15,2022,2,1,Sunday
HOSP1-003774,Thomas,Sanders,P,534-10-0507,8865608172,Female,1940-09-15,"116 Waller Lake Suite 572, New Richardshire, AR 26595",2023-05-01,hospital_a,A-HOSP1-003774,,,False,Invalid Email,84,2023,5,2,Monday
HOSP1-003775,Christopher,Jacobs,J,781-24-5975,864966418884725,Male,1929-09-11,"413 Thomas Underpass, Johnsonberg, PW 80814",2023-06-03,hospital_a,A-HOSP1-003775,,,False,Invalid Email,95,2023,6,2,Saturday
HOSP1-003776,Brenda,Hanson,J,778-06-8508,515647203852356,Male,1974-08-07,"10896 Choi Shore, New Tommy, MH 41974",2022-06-17,hospital_a,A-HOSP1-003776,,,False,Invalid Email,51,2022,6,2,Friday
HOSP1-003777,Melanie,Pearson,L,593-35-2958,8728199861,Male,1933-01-29,"5607 Jennifer Spur Suite 415, South Sergio, CA 34049",2021-06-23,hospital_a,A-HOSP1-003777,,,False,Invalid Email,92,2021,6,2,Wednesday
HOSP1-003778,Jade,Jackson,T,627-91-2009,326381367589131,Male,2013-03-22,"60835 Jones Parkway Apt. 417, Joshuafurt, WI 46241",2023-01-04,hospital_a,A-HOSP1-003778,,,False,Invalid Email,12,2023,1,1,Wednesday
HOSP1-003779,Dana,Richardson,R,267-52-4986,9049573131248,Male,1986-03-06,"58672 Thomas Cliffs, Henryside, NC 95271",2024-01-08,hospital_a,A-HOSP1-003779,,,False,Invalid Email,39,2024,1,1,Monday
HOSP1-003780,Diane,Baker,I,225-22-9312,00192384545969732,Male,1998-05-21,"409 Craig Dale Suite 745, West Tinaburgh, RI 14338",2024-02-07,hospital_a,A-HOSP1-003780,,,False,Invalid Email,27,2024,2,1,Wednesday
HOSP1-003781,Elizabeth,Townsend,E,190-16-1270,215875249084002,Male,1953-06-30,"593 John Gateway, Laneport, OR 19478",2024-10-01,hospital_a,A-HOSP1-003781,,,False,Invalid Email,72,2024,10,4,Tuesday
HOSP1-003782,Michael,Bryant,K,701-85-1016,14095801746,Female,1994-12-01,"89761 Scott Walk Apt. 641, Allenfurt, FM 69531",2020-03-02,hospital_a,A-HOSP1-003782,,,False,Invalid Email,30,2020,3,1,Monday
HOSP1-003783,Lori,Davila,E,352-72-2736,18532636758,Female,1963-08-10,"325 Timothy River Suite 919, Port Derrick, OR 13849",2024-06-10,hospital_a,A-HOSP1-003783,,,False,Invalid Email,61,2024,6,2,Monday
HOSP1-003784,Tammy,Smith,P,052-41-2790,76422768710647,Male,1976-02-01,"418 Gonzalez Corners, Port Dustinborough, MA 20288",2024-02-24,hospital_a,A-HOSP1-003784,,,False,Invalid Email,49,2024,2,1,Saturday
HOSP1-003785,Kimberly,Roberts,Z,862-35-5771,6896978035140,Male,2005-12-31,"53668 Drake Motorway Suite 479, South Julie, VI 32387",2022-09-28,hospital_a,A-HOSP1-003785,,,False,Invalid Email,19,2022,9,3,Wednesday
HOSP1-003786,David,Quinn,U,067-99-4006,58357076709146,Female,1976-04-07,"30089 Fernandez Plaza Apt. 106, Port Anthonyburgh, WY 25883",2021-01-18,hospital_a,A-HOSP1-003786,,,False,Invalid Email,49,2021,1,1,Monday
HOSP1-003787,Christopher,Fleming,I,694-75-0050,0015902564863182,Female,2008-12-21,"804 Robin Well Apt. 575, South Samantha, NC 15369",2023-07-22,hospital_a,A-HOSP1-003787,,,False,Invalid Email,16,2023,7,3,Saturday
HOSP1-003788,Trevor,Lee,S,343-66-8960,7995913823186,Female,1954-05-13,"9296 Olson Crossing, East Nicole, IN 35771",2021-09-27,hospital_a,A-HOSP1-003788,,,False,Invalid Email,71,2021,9,3,Monday
HOSP1-003789,Mike,Zavala,H,547-32-3487,336760879499734,Female,1939-09-01,"23403 Caitlin Square, Parrishstad, NY 57974",2022-05-04,hospital_a,A-HOSP1-003789,,,False,Invalid Email,85,2022,5,2,Wednesday
HOSP1-003790,Christopher,Dennis,N,681-93-4870,65784447918869,Female,1982-09-15,"USS Leon, FPO AP 21812",2024-04-23,hospital_a,A-HOSP1-003790,,,False,Invalid Email,42,2024,4,2,Tuesday
HOSP1-003791,Alexander,Cohen,J,434-47-4396,0013607347526,Male,1980-04-30,"96317 Tucker Shore, Joyceshire, AZ 90245",2022-07-22,hospital_a,A-HOSP1-003791,,,False,Invalid Email,45,2022,7,3,Friday
HOSP1-003792,Kim,Hernandez,R,044-20-6906,993446836669190,Male,2018-09-15,"850 Jessica Square, Tranhaven, CT 42528",2024-11-04,hospital_a,A-HOSP1-003792,,,False,Invalid Email,6,2024,11,4,Monday
HOSP1-003793,Jaime,Mckenzie,H,072-12-1466,2766128516,Female,1956-09-25,"654 Hughes Crescent, Jonathanville, IA 68678",2022-05-23,hospital_a,A-HOSP1-003793,,,False,Invalid Email,68,2022,5,2,Monday
HOSP1-003794,Patrick,Aguilar,P,494-39-7587,8743905788,Female,1979-10-14,"746 Allison Camp, Johnsonbury, MN 67986",2024-02-12,hospital_a,A-HOSP1-003794,,,False,Invalid Email,45,2024,2,1,Monday
HOSP1-003795,Kayla,Owen,G,730-85-7880,18315270852483,Male,2021-08-17,"6217 Angela Plains Apt. 721, Danielville, WV 40858",2024-06-22,hospital_a,A-HOSP1-003795,,,False,Invalid Email,3,2024,6,2,Saturday
HOSP1-003796,Ariana,Nichols,G,254-35-1532,333303517248518,Male,1941-03-19,"852 Antonio Parks Apt. 094, New Matthewfort, MA 25765",2020-05-27,hospital_a,A-HOSP1-003796,,,False,Invalid Email,84,2020,5,2,Wednesday
HOSP1-003797,Brian,Carter,Q,061-60-3246,001989838547936120,Male,1959-07-07,"84588 Danielle Isle Apt. 102, East James, NV 26386",2022-05-22,hospital_a,A-HOSP1-003797,,,False,Invalid Email,66,2022,5,2,Sunday
HOSP1-003798,Tiffany,Watson,Q,368-07-6598,8737322798408,Male,2000-02-19,"2045 Stephanie Vista Suite 662, Cartertown, VT 67782",2021-08-21,hospital_a,A-HOSP1-003798,,,False,Invalid Email,25,2021,8,3,Saturday
HOSP1-003799,Daniel,Chambers,Q,888-76-7720,3546590460,Male,1927-07-30,"275 James Station, Danielstad, CT 50736",2020-08-25,hospital_a,A-HOSP1-003799,,,False,Invalid Email,98,2020,8,3,Tuesday
HOSP1-003800,Robert,Evans,W,844-48-9719,1299706156875156,Female,1960-11-27,"437 Blake Plains Apt. 390, South Alex, NJ 38981",2021-05-20,hospital_a,A-HOSP1-003800,,,False,Invalid Email,64,2021,5,2,Thursday
HOSP1-003801,Heather,Young,N,522-55-2140,900301582302999,Male,1955-04-10,"79765 Barajas Ramp, Nunezview, MA 47948",2021-06-11,hospital_a,A-HOSP1-003801,,,False,Invalid Email,70,2021,6,2,Friday
HOSP1-003802,Heather,Moreno,E,052-73-2949,310662992800170,Male,1924-04-26,"27133 Wilcox Curve, South Kimberlytown, MP 61050",2021-09-14,hospital_a,A-HOSP1-003802,,,False,Invalid Email,101,2021,9,3,Tuesday
HOSP1-003803,Stacie,Bailey,N,674-38-6712,9229929460702,Female,1926-12-27,"08405 Anthony Inlet, Nicholsonmouth, KY 39694",2022-06-13,hospital_a,A-HOSP1-003803,,,False,Invalid Email,98,2022,6,2,Monday
HOSP1-003804,Aaron,Zuniga,X,253-90-3392,95632319572822,Female,1981-11-17,"48227 Roberts Mount Suite 229, Robertfort, FM 40947",2024-03-12,hospital_a,A-HOSP1-003804,,,False,Invalid Email,43,2024,3,1,Tuesday
HOSP1-003805,Michael,Wright,F,577-99-0087,27428701948311,Male,1977-02-15,"4851 Michelle Inlet Suite 162, Joeport, HI 53325",2020-10-30,hospital_a,A-HOSP1-003805,,,False,Invalid Email,48,2020,10,4,Friday
HOSP1-003806,Raymond,Lewis,B,709-40-7609,7976835518,Female,1955-05-16,"73094 Lee Circle Apt. 092, Welchmouth, IN 52971",2021-06-05,hospital_a,A-HOSP1-003806,,,False,Invalid Email,70,2021,6,2,Saturday
HOSP1-003807,Brooke,Donaldson,N,265-27-2610,2598860602,Female,1979-11-11,"887 Tammy Estates Apt. 662, Hollowayberg, AS 58309",2021-04-06,hospital_a,A-HOSP1-003807,,,False,Invalid Email,45,2021,4,2,Tuesday
HOSP1-003808,William,Carrillo,V,558-78-1303,00163552309086104,Female,1984-12-13,"3093 Jones Ville, New Jenniferborough, MS 29901",2020-01-29,hospital_a,A-HOSP1-003808,,,False,Invalid Email,40,2020,1,1,Wednesday
HOSP1-003809,Justin,Davis,W,591-61-8640,7526003996,Male,1986-03-20,"53308 Wood Dam, North Tinaland, UT 86941",2020-06-11,hospital_a,A-HOSP1-003809,,,False,Invalid Email,39,2020,6,2,Thursday
HOSP1-003810,Douglas,Barber,W,106-67-6299,6084693630,Male,1949-08-02,"95065 Smith Corner, East Hannah, HI 45150",2022-07-27,hospital_a,A-HOSP1-003810,,,False,Invalid Email,76,2022,7,3,Wednesday
HOSP1-003811,Stephanie,Rice,K,727-52-2588,0012647773497,Male,1999-01-08,"40625 Rick Spur Suite 378, Isaacburgh, WY 97315",2020-03-03,hospital_a,A-HOSP1-003811,,,False,Invalid Email,26,2020,3,1,Tuesday
HOSP1-003812,Melinda,Hill,N,162-35-0973,9373645121486,Female,1973-12-13,"110 Smith Isle Apt. 770, Ginaport, RI 30906",2022-10-04,hospital_a,A-HOSP1-003812,,,False,Invalid Email,51,2022,10,4,Tuesday
HOSP1-003813,Timothy,Holt,A,143-68-6524,2222661175240,Female,1987-06-25,"8747 Pratt Views, Lake Janeberg, UT 66440",2021-06-28,hospital_a,A-HOSP1-003813,,,False,Invalid Email,38,2021,6,2,Monday
HOSP1-003814,Joy,Bryan,V,560-76-9601,6802288918,Male,2000-06-16,"9389 Daniel Fork Suite 234, Jordanshire, TN 09554",2021-06-04,hospital_a,A-HOSP1-003814,,,False,Invalid Email,25,2021,6,2,Friday
HOSP1-003815,Fred,Whitehead,E,712-96-2523,9986041158,Male,2014-10-19,"96766 Latoya Viaduct, Jenniferstad, TN 55478",2021-01-05,hospital_a,A-HOSP1-003815,,,False,Invalid Email,10,2021,1,1,Tuesday
HOSP1-003816,Kenneth,Miller,W,678-87-3931,17623489141,Female,2022-04-20,"51638 Riley Streets Apt. 464, West Kristinashire, MI 40612",2022-01-31,hospital_a,A-HOSP1-003816,,,False,Invalid Email,3,2022,1,1,Monday
HOSP1-003817,Patricia,Kennedy,F,321-53-4945,00166439371291213,Female,1972-09-15,"90771 Christopher Meadows Apt. 620, Kristenmouth, ID 60250",2020-05-30,hospital_a,A-HOSP1-003817,,,False,Invalid Email,52,2020,5,2,Saturday
HOSP1-003818,Steven,Lopez,R,514-08-4418,16008785007405,Male,1955-07-03,"117 Williams Course, East Brittanyville, FL 29447",2020-08-17,hospital_a,A-HOSP1-003818,,,False,Invalid Email,70,2020,8,3,Monday
HOSP1-003819,Kevin,Moran,H,175-25-8330,0015946692908,Female,1997-09-04,"97521 Scott Radial, South Melissachester, WA 92721",2024-06-10,hospital_a,A-HOSP1-003819,,,False,Invalid Email,27,2024,6,2,Monday
HOSP1-003820,Brian,Smith,W,281-63-3630,16483575499,Female,2002-09-07,"415 Erica Meadow Apt. 164, West Bobby, OH 95694",2020-09-28,hospital_a,A-HOSP1-003820,,,False,Invalid Email,22,2020,9,3,Monday
HOSP1-003821,Amy,Carey,C,734-33-4695,1570257115584401,Female,2010-03-13,"7704 Stephanie Ports, Combsville, IN 65409",2022-12-08,hospital_a,A-HOSP1-003821,,,False,Invalid Email,15,2022,12,4,Thursday
HOSP1-003822,David,Walton,X,524-15-8981,0013416927862,Male,1995-04-06,"3912 Moore Mission, Port Chelsea, FM 08928",2020-04-22,hospital_a,A-HOSP1-003822,,,False,Invalid Email,30,2020,4,2,Wednesday
HOSP1-003823,Nicole,Boyd,X,487-84-9703,8053907119342,Male,1958-10-10,"77443 Carter Vista Suite 529, Port Michaelberg, NH 52013",2023-03-09,hospital_a,A-HOSP1-003823,,,False,Invalid Email,66,2023,3,1,Thursday
HOSP1-003824,Victor,Henderson,A,242-96-4465,8678899368,Male,1988-10-31,"804 Gary Branch Apt. 640, Davisstad, NH 59304",2020-10-13,hospital_a,A-HOSP1-003824,,,False,Invalid Email,36,2020,10,4,Tuesday
HOSP1-003825,Ronald,Cooper,J,323-08-1964,6623583310,Male,1983-06-04,"80249 Jorge Plain, Anthonyburgh, SD 36332",2022-02-17,hospital_a,A-HOSP1-003825,,,False,Invalid Email,42,2022,2,1,Thursday
HOSP1-003826,Adam,Anderson,O,212-89-1156,7179079678,Female,1946-02-06,"0766 Manning Shoal, West Brooke, RI 44678",2020-07-11,hospital_a,A-HOSP1-003826,,,False,Invalid Email,79,2020,7,3,Saturday
HOSP1-003827,Billy,Williams,U,165-43-5955,868618487899404,Male,1954-12-22,"18563 Cunningham Drive Apt. 017, West Eric, AR 69448",2024-03-26,hospital_a,A-HOSP1-003827,,,False,Invalid Email,70,2024,3,1,Tuesday
HOSP1-003828,Richard,Greene,F,454-21-3087,0015866319380,Female,1963-04-24,"3021 Brandon Field, Kristinamouth, CA 60256",2021-04-10,hospital_a,A-HOSP1-003828,,,False,Invalid Email,62,2021,4,2,Saturday
HOSP1-003829,Matthew,Norman,X,549-72-2145,4979458280,Female,2018-01-15,"PSC 8876, Box 9994, APO AP 87185",2024-03-04,hospital_a,A-HOSP1-003829,,,False,Invalid Email,7,2024,3,1,Monday
HOSP1-003830,Misty,Reyes,I,389-59-9748,177690219807403,Female,1941-10-03,"USCGC White, FPO AP 97822",2022-11-16,hospital_a,A-HOSP1-003830,,,False,Invalid Email,83,2022,11,4,Wednesday
HOSP1-003831,Kathryn,Dunn,O,477-63-9738,00199136550537173,Female,1936-08-28,"411 Ryan Flats Apt. 425, East Christy, MT 40582",2021-11-29,hospital_a,A-HOSP1-003831,,,False,Invalid Email,88,2021,11,4,Monday
HOSP1-003832,Antonio,Olsen,B,882-44-4002,12513142093,Male,1997-04-18,"4915 Brewer Avenue Suite 368, Crawfordbury, VT 72810",2020-06-16,hospital_a,A-HOSP1-003832,,,False,Invalid Email,28,2020,6,2,Tuesday
HOSP1-003833,Cody,Price,Y,643-59-4250,1443376370447088,Female,1938-11-02,"29063 Victoria Centers Apt. 413, Port Dana, CO 96607",2022-03-25,hospital_a,A-HOSP1-003833,,,False,Invalid Email,86,2022,3,1,Friday
HOSP1-003834,Eric,Jackson,E,760-79-2461,00190734495037146,Female,1953-03-28,"077 Frazier Run, Ryanside, HI 65711",2020-03-15,hospital_a,A-HOSP1-003834,,,False,Invalid Email,72,2020,3,1,Sunday
HOSP1-003835,Dalton,Bass,P,245-98-7715,8643384310034,Female,1960-11-08,"USNV Williams, FPO AP 90417",2021-07-12,hospital_a,A-HOSP1-003835,,,False,Invalid Email,64,2021,7,3,Monday
HOSP1-003836,Erica,Johnson,J,414-30-8608,2519992376585,Female,2007-11-26,"23862 Jones Flat Apt. 347, Wagnerport, MI 17656",2023-01-05,hospital_a,A-HOSP1-003836,,,False,Invalid Email,17,2023,1,1,Thursday
HOSP1-003837,Kimberly,Cochran,A,041-43-8443,158698374402385,Female,2008-06-17,"513 Amanda Meadow, North Mariah, LA 50672",2023-09-08,hospital_a,A-HOSP1-003837,,,False,Invalid Email,17,2023,9,3,Friday
HOSP1-003838,Michael,Calderon,D,497-82-6137,68929107525687,Female,1949-11-11,"32228 Pam Ways, Williamsville, WI 36706",2021-12-26,hospital_a,A-HOSP1-003838,,,False,Invalid Email,75,2021,12,4,Sunday
HOSP1-003839,Cristina,Mendoza,Y,079-09-1911,27843005602345,Male,1954-08-05,"Unit 8014 Box 7328, DPO AP 46998",2020-09-20,hospital_a,A-HOSP1-003839,,,False,Invalid Email,71,2020,9,3,Sunday
HOSP1-003840,Andrea,Lang,E,860-60-0698,6079678972,Male,1927-03-14,"5579 Betty Neck Suite 900, Dodsonstad, NM 17837",2021-10-26,hospital_a,A-HOSP1-003840,,,False,Invalid Email,98,2021,10,4,Tuesday
HOSP1-003841,Cynthia,Huynh,T,241-29-7351,45487920070172,Male,1972-10-10,"593 Mills Dam Suite 016, Deborahland, WY 07338",2022-06-13,hospital_a,A-HOSP1-003841,,,False,Invalid Email,52,2022,6,2,Monday
HOSP1-003842,Sarah,Wall,U,061-79-7602,0016306435648,Female,1957-08-04,"049 Cheryl Spurs Apt. 285, Williamberg, IA 94638",2021-09-19,hospital_a,A-HOSP1-003842,,,False,Invalid Email,68,2021,9,3,Sunday
HOSP1-003843,Dawn,Barker,U,334-44-7036,17124051056,Female,2003-05-28,"2478 Shelby Squares Suite 803, New Kathrynchester, MI 70042",2022-03-06,hospital_a,A-HOSP1-003843,,,False,Invalid Email,22,2022,3,1,Sunday
HOSP1-003844,Tina,Anderson,N,038-70-8239,6878166587797,Male,1978-08-09,"USS Wolfe, FPO AE 38542",2023-12-26,hospital_a,A-HOSP1-003844,,,False,Invalid Email,47,2023,12,4,Tuesday
HOSP1-003845,Jennifer,Burns,E,440-41-1578,8719114670184,Female,2019-01-04,"USS David, FPO AE 81394",2024-04-16,hospital_a,A-HOSP1-003845,,,False,Invalid Email,6,2024,4,2,Tuesday
HOSP1-003846,Brian,Morrow,F,781-81-2444,0015087214468157,Male,2014-01-29,"52728 Hogan Village, Lake Kellyshire, DC 46032",2020-10-04,hospital_a,A-HOSP1-003846,,,False,Invalid Email,11,2020,10,4,Sunday
HOSP1-003847,Kyle,Clarke,U,079-70-5344,5617188030,Female,1952-08-06,"0789 Joshua Garden Apt. 356, Port Brianland, GA 45066",2022-01-19,hospital_a,A-HOSP1-003847,,,False,Invalid Email,73,2022,1,1,Wednesday
HOSP1-003848,Scott,Terrell,D,650-29-4669,591202331908748,Female,1937-11-30,"31220 Allen Flats Suite 896, West William, OK 03115",2023-10-18,hospital_a,A-HOSP1-003848,,,False,Invalid Email,87,2023,10,4,Wednesday
HOSP1-003849,Cody,Miller,O,293-30-3823,7536421771,Male,2000-07-30,"31049 Lauren Circles Apt. 312, Louisport, ID 03452",2021-05-01,hospital_a,A-HOSP1-003849,,,False,Invalid Email,25,2021,5,2,Saturday
HOSP1-003850,Nicholas,Pugh,L,116-79-2014,6043739824,Female,1939-08-25,"Unit 9864 Box 6890, DPO AE 45572",2021-01-01,hospital_a,A-HOSP1-003850,,,False,Invalid Email,85,2021,1,1,Friday
HOSP1-003851,Olivia,Ellis,V,233-07-5854,5525661010,Male,1965-02-24,"37381 Swanson Rapid, Kathrynburgh, NE 48916",2024-10-21,hospital_a,A-HOSP1-003851,,,False,Invalid Email,60,2024,10,4,Monday
HOSP1-003852,Joseph,Castro,P,429-25-6966,7259407251772,Male,1986-04-06,"366 Steven Estate, Watkinston, MP 87019",2023-04-13,hospital_a,A-HOSP1-003852,,,False,Invalid Email,39,2023,4,2,Thursday
HOSP1-003853,Donald,Mason,J,550-33-9442,47884814769401,Male,2012-12-28,"7133 Jones Square Apt. 545, South Michael, WA 53339",2023-03-02,hospital_a,A-HOSP1-003853,,,False,Invalid Email,12,2023,3,1,Thursday
HOSP1-003854,Lisa,Kemp,M,582-50-6164,768298306313381,Female,1997-03-30,"076 Charles Turnpike, North Stacey, GU 26793",2021-04-28,hospital_a,A-HOSP1-003854,,,False,Invalid Email,28,2021,4,2,Wednesday
HOSP1-003855,Gordon,Hill,V,006-29-4383,7263796501811,Female,1985-07-22,"5339 Contreras Creek, Lake Josephhaven, MA 63774",2020-11-19,hospital_a,A-HOSP1-003855,,,False,Invalid Email,40,2020,11,4,Thursday
HOSP1-003856,Charles,Conrad,L,583-12-6844,001503724675977728,Male,1991-02-16,"775 Thomas Mountain Apt. 714, Port Lindsey, MA 02135",2022-10-09,hospital_a,A-HOSP1-003856,,,False,Invalid Email,34,2022,10,4,Sunday
HOSP1-003857,Thomas,Baker,H,579-94-4114,176779111601046,Female,2024-04-02,"85960 David Park Suite 268, Lake Joseph, MS 73631",2021-05-25,hospital_a,A-HOSP1-003857,,,False,Invalid Email,1,2021,5,2,Tuesday
HOSP1-003858,Travis,Harding,S,184-96-7827,3177852433,Male,1960-08-01,"7955 Henry Summit Suite 856, South Robertstad, ME 06035",2022-09-22,hospital_a,A-HOSP1-003858,,,False,Invalid Email,65,2022,9,3,Thursday
HOSP1-003859,Ashley,Smith,A,443-16-5023,4799613756,Female,2000-08-30,"7702 Lambert Crossroad Apt. 860, Mirandaport, WV 69572",2021-07-09,hospital_a,A-HOSP1-003859,,,False,Invalid Email,24,2021,7,3,Friday
HOSP1-003860,Shawn,Miller,Y,890-72-6382,331812706297081,Female,1949-07-30,"4488 Joseph Fields Suite 375, Lorimouth, GU 51351",2020-04-27,hospital_a,A-HOSP1-003860,,,False,Invalid Email,76,2020,4,2,Monday
HOSP1-003861,Kevin,Moreno,E,539-22-4447,6452455227,Female,2017-04-01,"363 Campos Pines Apt. 353, Lake Andrew, CA 45692",2023-09-18,hospital_a,A-HOSP1-003861,,,False,Invalid Email,8,2023,9,3,Monday
HOSP1-003862,Gary,Williams,A,496-72-4674,4314327019907,Male,1986-11-21,"54778 Colton Prairie Suite 166, Alvarezview, IL 48741",2022-02-24,hospital_a,A-HOSP1-003862,,,False,Invalid Email,38,2022,2,1,Thursday
HOSP1-003863,Paul,Jackson,B,809-11-1021,8026182174,Male,1936-07-25,"289 Paul Mountains Suite 429, Lake Garystad, OH 30988",2023-05-12,hospital_a,A-HOSP1-003863,,,False,Invalid Email,89,2023,5,2,Friday
HOSP1-003864,Albert,Jenkins,S,783-79-0271,13834491001,Male,2008-01-27,"02883 Williams Cove, Georgestad, ND 12554",2022-09-09,hospital_a,A-HOSP1-003864,,,False,Invalid Email,17,2022,9,3,Friday
HOSP1-003865,Bryan,Ward,U,407-36-3514,600722434500230,Male,1993-10-01,"2129 Peters Well, Port John, MH 05431",2023-03-19,hospital_a,A-HOSP1-003865,,,False,Invalid Email,31,2023,3,1,Sunday
HOSP1-003866,Scott,Daniels,Y,426-45-8029,366258446123674,Female,1964-05-19,"138 Chris Gardens, South Lori, KY 34267",2022-04-15,hospital_a,A-HOSP1-003866,,,False,Invalid Email,61,2022,4,2,Friday
HOSP1-003867,Brenda,Peterson,J,804-85-1850,952789092949641,Female,2000-01-24,"71678 Yolanda Greens Apt. 931, North Danielstad, TN 72567",2022-02-13,hospital_a,A-HOSP1-003867,,,False,Invalid Email,25,2022,2,1,Sunday
HOSP1-003868,Kathleen,Black,T,080-46-9151,5839846362,Female,1969-05-25,"Unit 1070 Box 8717, DPO AP 40663",2020-06-23,hospital_a,A-HOSP1-003868,,,False,Invalid Email,56,2020,6,2,Tuesday
HOSP1-003869,Stephanie,Phillips,U,862-89-7593,7043788122,Female,1963-01-11,"2606 Schwartz Light, Wolfmouth, OK 88233",2024-02-11,hospital_a,A-HOSP1-003869,,,False,Invalid Email,62,2024,2,1,Sunday
